Москва	381.3740685582802
Петербург	251.82318698969755
Россия	223.6199847312844
Киев	73.81697345625754
Русь	48.85955932371916
Париж	42.934521094314285
Польша	41.78515628435663
Новгород	37.86268625271325
Днепр	34.894540363348085
Италия	32.00597587732734
Европа	30.495594076978584
Кремль	29.9243702140735
Малороссия	28.084391847139752
Франция	25.002635635220678
Волга	24.66397366522988
Нева	24.551322246299183
Сибирь	21.90422368767817
Турин	19.162668056598854
Украина	18.41541084267976
Дербент	17.194889126477314
Смоленск	16.81650890700506
Германия	16.42005759407256
Питер	16.370254605250295
Поро	15.906849489390131
Кавказ	14.75681008274895
Оренбург	13.962112040438976
Варшава	13.848916098746253
Восток	13.26412814112437
Рим	13.22936016125563
Полтава	11.68876561220807
Коломна	10.521625703173056
Екатеринбург	10.295952242641691
Малинов	10.159660821475141
Тверь	9.950362064176652
Анисим	9.411498969440864
Литва	9.077735401352827
Миргород	9.053229912333618
Невский проспект	9.024597180551106
Англия	8.922827627167893
Ижорского	8.43367962216584
Морейский берег	7.953424744695066
Лондон	7.9042390936484255
София	7.847336159941857
Кузнецкий мост	7.750426247464626
Испания	7.582572795866062
Швеция	7.431468454922678
Крым	7.29237714956752
Кронштадт	7.272072127100506
Краков	7.165431588866391
Камчатка	7.0822332773250665
Греция	6.910174502273733
Неаполь	6.816919425188616
Лифляндии	6.795780501593532
Астрахань	6.665953391662581
Кутума	6.635039644361876
Земля	6.594685205791315
Воздвиженское	6.5635093096181585
Персия	6.4683199021097675
Гельмет	6.43184742207624
Фонтанка	6.388230669758479
Зимогорье	6.326655953529252
Ревель	6.2286797757106545
Предиславина	6.147325411601929
Китай	6.103495044409442
Венеция	6.058297025119617
Византия	5.983984758210314
Запорожье	5.9726479998115645
Азия	5.928921438676547
Тихвин	5.920307585351806
Голландия	5.8587510461354695
Зимогорья	5.839990110950079
Дагестан	5.529627521627432
Север	5.50406567232695
Москва-река	5.477557058038536
Пекин	5.414496526176745
Лейпциг	5.387397269031289
Батурин	5.36718694390034
Константинополь	5.350808684373254
Монастырская бухта	5.302283163130044
Дунай	5.294154865162646
Нижний	5.2696203607867345
Сухаревой башня	5.226844367726422
Корсаков	5.091473411307551
Волхов	5.058590619277459
Курск	5.022572573660366
Молдавия	4.976912914004918
Белогорская крепость	4.976871372759371
Кутум	4.976279733271407
Небо	4.971120120319644
Нарва	4.950489318340371
Предиславино	4.830041394830088
Пашенька	4.705749484720432
Пермская губерния	4.705749484720432
Харламов мост	4.705749484720432
Одесса	4.652589260266924
Ижорских	4.547480241198352
Курляндию	4.486834637826564
Хунзах	4.474536355607889
Казань	4.4500260372754425
Киевский	4.322064043975296
Египет	4.303960235868499
Красная площадь	4.297002840323589
Вильно	4.269273273002798
Юг	4.268284914097211
Жуковский	4.265750239259637
Мариенбург	4.2265984995671815
Нижний Новгород	4.219425901104628
Перун	4.203549097937472
Клин	4.171526103971487
Измаил	4.1451834964327645
Швейцария	4.139220194516361
Глинки{	4.1073496915380385
Сухаревой	4.1073496915380385
Четью-Минея	4.1073496915380385
Горенки	4.1073496915380385
Горенках	4.1073496915380385
Мадрид	4.0328568199247155
Стамбул	3.99544676078501
Летний сад	3.966709923001477
Терек	3.9621576312892985
Индия	3.8944265181177142
Кишинев	3.8892059387765294
Черное море	3.8656148539254045
Барвеново	3.8340079057243015
Одрины	3.832533611319771
Одрину	3.832533611319771
Троицкая площадь	3.831385596219328
Московский	3.819479381318633
Черная Грязь	3.8079673256810627
Пресненские пруды	3.7591461965340423
Бессарабия	3.753616043212649
Турция	3.5296781216192765
Барвенов	3.5145072469139436
Малинова	3.5033313177500487
Запад	3.3698243124347638
Райский	3.3685038823691498
Каспийское озеро	3.317519822180938
Ростов	3.305822386292809
Вена	3.2931403296255115
Стокгольм	3.2240998987979523
Рязань	3.2219170764909233
Чудове	3.1529981859750436
Невский	3.1470770699287187
Дон	3.137174534152507
Иркутск	3.125360314509034
Гостиный двор	3.037713607387632
Троицкий монастырь	3.024253051913576
Сен-Жермен	3.0206305271705913
Америка	2.979557128876617
Пале-Роялю	2.973128861351109
Иерусалим	2.9528354600205162
Муром	2.9292237319793855
Чернигов	2.9176823330840764
Переяславль	2.903204386833972
Парфенон	2.8864814382053945
Идре	2.855836630974313
Хиос	2.855836630974313
Ярославль	2.8473607907326457
Каспий	2.813760370957152
Воздвиженского	2.8019021899068397
Владимир	2.7953654724457095
Царьград	2.792549051432449
Русская	2.7866935556732404
Малая Нева	2.786462251795875
Бердичев	2.7348437232992153
Луна	2.7245377231855636
Роз	2.722908153040508
Царское Село	2.699261547491371
Москвою	2.6709507625261186
Углич	2.6533787734730794
Яссы	2.6517628095370016
Трезинской гора	2.651141581565022
Метинские горы	2.651141581565022
Морей	2.651141581565022
Греков	2.651141581565022
Пороса	2.651141581565022
Мусульманский гарем	2.651141581565022
Кап-Колон	2.651141581565022
Святой Николай	2.651141581565022
Семипалатском	2.6238507533700237
Томский	2.62244180801628
Английская набережная	2.6195102379827926
Петербургская сторона	2.6078799007044533
Каменный остров	2.5979047997265696
Троицкая лавра	2.5912773999534817
Московия	2.5876440001815157
Аделаида	2.5803936434634753
Васильевский остров	2.5794732290888835
Татар	2.5700879151567517
Красный	2.5493381878067662
Преображенское	2.5410376093285376
Амур	2.5384901311674732
Антиоха	2.5363522688939217
Новгородская	2.4946416502502924
Хмельницкий	2.4891841690395333
Холмский	2.4811579294353296
Литовская граница	2.4714592793101167
Великий Новгород	2.464391821319209
Полтавы	2.45877602341381
Эмс	2.421786879121957
Невки	2.4164395213516596
