Выборгскую	6
Мертвое море	3
Пальмира	9
Аркаша	1
Фонтанка	91
Неву	19
Николаевский мост	17
Аполлона	1
Терпсихоры	1
Наденькой	1
Ластова	2
Ластова магистр	1
Аравия	33
Маша	17
Вековечное	1
Волково	7
Прилетела	1
Петербургская сторона	75
Грязнополье	24
Архангельск	76
Вольск	14
Ташкент	45
Анисью	1
Полюбовавшись город	1
Угрюмов	3
Архангельская	10
Вятская губерния	12
Новоселье	2
Соловецкий	4
Галкин переулок-с	1
Лампадов	1
Гриша	1
Милль	1
Быстрая	2
Филатовых губы	1
Сидор	2
Модслея	1
Грязнополья	7
Рошер	1
Сея	2
Подгорье	1
Филатовых	1
Черемисов	3
Фиону	1
Черемисова	2
Крутовским	1
Надежда Алексеевна	1
Новгород	542
Грязнополье-Бакшевская	1
Крутовского	1
Крутовском	1
Стрекаловых	2
Грязнопольско-Бакшеевской	1
Грязнопольская губерния	2
Вяткины	1
Афон	52
Иерусалим	91
Афона	6
Афон ушедший	1
Летний сад	45
Вяткину-père	1
Галкину переулок	1
Санкт-Петербурх	2
Саксония	41
Кавказом	10
Пруссии	11
Ольгина	1
Московская улица	15
Ленорм	2
Захолустье	8
Грязнополье Черемисова	1
Стрекалово село	1
Таракань	1
Чикаго	4
Сцилла	8
Харибда	7
Изамбар	1
Грязнопольско-Тараканьевскую	1
Черная речка	9
Большая Дворянская улица	2
Дунькин переулок	1
пол-Петербурга	1
Семнадцатая	1
Щукином	1
Татария	9
Персия	94
Гороховая	47
Аничков мост	17
Адмиралтейства	16
Екатерингоф	29
Мадрид	21
Адмиралтейская площадь	30
Дворцовая набережная	21
Невский --	6
Долговка	4
Крестовский остров	2
Гороховая улица	11
Онагр	1
Остров	16
Четырнадцатая	1
Смольному монастырь	5
Таковском	7
Божий	8
Таковского	4
Таковское	6
Казанке	6
Савка	2
Таковское кладбище	1
Кержинский лес	1
Нижним	12
Прорву	2
Микитское	1
Приволжье	2
Петровского	7
Сретенский монастырь	3
Варварки	1
Турки	8
Азгар	281
Турка	1
Турка-то	1
Сокол-Уздальских	2
Грозный	83
Уздаль	1
Суздальская	3
Московское государство	82
Суздальское княжество	3
Уздальских	2
Хоткевич	1
Курляндии	63
Сокольское	13
Краков	128
Турция	352
Кострома	47
Ржева	2
Владимирский	7
Рогожской	13
Москву-то	7
Немцами	10
Гирсах иль Букарештах	1
Калужская застава	7
Дунай	139
Яик-то	1
Империя итти	1
Киев	612
Поволжье	28
Нижнего-Новгород	2
Хвалынского	6
Никитское	2
Никитское село	1
Никитского	1
Петербурха	1
Уздальском	1
Ерусалим	19
Казанский	13
Азгарскай	1
Казанское	2
Золотая Орда	10
Азгарской	4
Хвалым-Шнур	1
Кагул	1
Белоруссия	51
Петергоф	202
Приволожья	1
Яика	3
Прикамье	1
Каспий	27
Батькином	1
Гай	9
Каиновом Гай	3
Царьград	155
Яксай	7
Яик	10
Донской	13
Малыковке	2
Добрянском	1
Польская	4
Польшу-то	1
Яицк	53
Царицын	50
Яксайской	3
Иргизя	7
Аксай	3
Иргиз	10
Керженский леса	1
Хаспий	1
Татарвой	1
Іерусалим	1
Узенях	3
Яксайская	2
Каинова Гай	1
Узени	3
Каспию	2
Яксайская станица	4
Марусенок	1
Украйны	6
Яицких	1
Яицкий острог	1
Дону	37
Яицкое	1
Чумаков	2
Каиновом Гай всяка	1
Кожихаров форпост	1
Степь	2
Яицкая	2
Чикиной хата	1
Яицкого	3
Кайсаков иль	1
Яицком	2
Крымские	2
Бухарские	1
Полтавское побоище	1
Татарву	3
Хиве загиб	1
Каспии	2
Ханы	1
Яицкий город	1
Ляхами	1
Кубань	34
Царицине Государь	1
Чика	1
Чику	1
Каинов-Гай	2
Яицкая крепость	5
Бударинский форпост	1
Сокольском	1
Олюшка	1
Сокольского	2
Услон	4
Воскресенская улица	5
Бульгульминская дорога	1
Азгара	11
Неметчине	8
Божьи	1
Акинфий	1
Приволжью	1
Низовьях	2
Чуваши	1
Уздальскими казанскими	1
Турку	10
Кондратов	1
Гирсом	1
Российская	11
Татары	32
Рыги	1
Рассыпную	1
Татищеву	5
Калмыки	2
Нижне-Озерной	1
Рассыпной	1
Украйн	6
Рассыпной-то	1
Азгарский	1
Парани	4
Волгу	51
Илецкий городок	2
Троицкая фортецию	1
Оренбургский округ	1
Переволоцкой	3
Польская граница	1
Козьмодемьянск	1
Аранбух	1
Арское поле	8
Оренбургская губернии	1
Мухоедову	1
Московские	11
Питербурх	13
Молдаванок	1
Русских	29
Улус	1
Казанью	23
Брюссель	13
Польское	4
Казанцами	1
Макарьев	4
Бахчисарай	39
Ростов-на-Дону	5
Шафку	1
Шарик	1
Никитском	2
Сокольский	12
Татар	53
Немцы	33
Господень	9
Свияжский уезд	1
Камы	21
Ольгино	14
Ольгин	21
Кама	20
Тимоша	1
Каме	13
Казанская провинция	1
Милуша	1
Азгарский двор	3
Воложки	1
Милуше	2
Вавилон	33
Святки	6
Поляки	85
Сумбеки	2
Бульгум	1
Рейнсдорп	2
Сакмару	4
Елагин	18
Городищах	1
Каспицкий	1
Сурманаеву	10
Башкиры	1
Оренбургское тракту	3
Шамай	2
Татарин	4
Бердская слобода	1
Сурманаевой	16
Аранбурх	1
Каргале	6
Берды	33
Орской фортеции	1
Орская крепость	3
Орск	9
Сибирь-то	4
Бердский	1
Бердские воротам	1
Егорьевская	2
Сакмаре	1
Повод	1
Милушиной	1
Немецкие	1
Ольгиным	1
Милуши	3
Милуше очаровывало князь	1
Китайский	1
Персидский салтаны	1
Российская Империя	30
Туретчине	6
Кириловну	1
Михалки	1
Михалку	2
Михалке	1
Безрылого	3
Зосима	6
Кириловна	1
Азгарском	1
Лик	1
Красная Глина	1
Орские ворот	2
Хивы	13
Бухары	7
Россейский	1
Яицкий	3
Империя	42
Илецкая	3
Татищевой	12
Губернаторский дом	1
Губернатор	1
Польские	12
Троицкая крепость	2
Казанский тракт	2
Маячной гора	2
Сырт	10
Маячная гора	4
Сырта	3
Берду	39
Самозванец	1
Кавалер	1
Корфу	42
Шамая	1
Оренбургский гарнизон	2
Риттера	1
Илецкую Защита	1
Илецк	3
Сакмарку	1
Заморье	1
Орския	2
Бердския	1
Орския ворота	1
Берде	26
Сакмарския	2
Егорья	6
Бердския ворота	1
Маячная горы	1
Самцову	1
Иван	1
Орские воротам	1
Волчья яма	2
Шерфе	4
Аренбурх	1
Чистополь	5
Пенза	53
Параню	4
Паране	3
Польше-то	2
Донский	9
Великий	15
Бугульму	8
Штейндорфам	1
Емельку	1
Параней	1
Милушу	4
Ахлатский	3
Стерлитамак	1
Черногрив	1
Турок	3
Измаила	15
Туретчину	5
Легион	1
Царь-Град	2
Еруслан	5
Арестан	2
Печерскими	1
Гостиный Двор	4
Кречетов	9
Ларг	1
Азгарских	1
Империя Русская	1
Божия	3
Христианское	1
Азмир	1
Киргиз	1
Приволжская провинция	1
Царь-град	5
Божье	1
Азгарская	1
Оренбургом	4
Питерский	1
Санкт-Петербург	64
Русская империя	7
Турками	3
Тихом	2
Бугульме	2
Казанская дорога	2
Бугульма	6
Орский фельдшанец	1
Бердские ворот	1
Сакмарс	1
Сакмарский	2
Государевой	1
Хлопушкиной	1
Царьград пожаловал	1
Озерная кажись	1
Раздрыпин	1
Зимовейской станица	2
Пугачев	9
Калмыка	1
Калмыку	1
Оренбургский	3
Каргал	6
Параня	4
Кабан	8
Кар	2
Кержинских	1
Муромские леса	7
Юзеева	1
Уфимская провинция	2
Полонии	1
Сурманаевская	1
Сурдонаевой	1
Айчувак	1
Юзееву	3
Тюмень	32
Каракыз	4
Заячий Яр	1
Бугульминской	1
Исетский	1
Оренбургские степи	1
Пугачевцев	2
Карташевских	1
Бугульмы	2
Сибирская	4
Переволоцкая крепость	2
Чернореченская крепость	3
Бердой	2
Юзеева деревня	1
Чернореченской	1
Сурманаевой полтораста	1
Хвалынскати крепостная	1
Маячной Горы	1
Переволоцкую	1
Казани-то	2
Юзеевой	5
Берду-то	1
Бары	1
Холмогорах	18
Николин	3
Казанка	6
Преображенский мундир	6
Марквашей	1
Маркваши	2
Мохнатушка	1
Козьмодемьянский уезд	1
Пугач-то	1
Федьку	1
Белокопытовой	1
Оренбургские назойливый	1
Шведчин	1
Брандт	4
Ломоносов	59
Козмодемьянск	1
Сумбековая башня	2
Спасский монастырь	5
Иргизе	4
Казанская губерния	12
Лукерья	6
Самарский тракту	1
Татарию	1
Арава	2
Фреймана	1
Бугульминская дорога	1
Азгарах	1
Томский	2
Преображенский	67
Филисов	2
Спасские ворот	13
Сербские	1
Чугуевцы	1
Оренбургская губернию	1
Крещенье	7
Ахлатского	1
Карлик Свинтус	1
Агафьиный кабак	1
Обвалов	3
Качуевский фельдшанец	1
Качуем	1
Бугульмой	1
Сурманаевской	1
Оренбургский тракт	2
Кутлумбетеву	3
Иванушка	4
Максимкой	1
Бердинским волны	1
Максимкин кабак	1
Хлопуша	1
Агей	1
Белокаменную	17
Хлопушин	1
Оренбурх	1
Перфильев	3
Бжегинский	3
Каиновом-Гай	2
Оренбургская дорога	2
Бердинския пустели	1
Сакмарский городок	6
Вятке	8
Авзяный	2
Зимовейская станица	1
Петербурх	4
Сеитовец	1
Харловскойям	1
Харловская	1
Бердинския ворота	1
Чернышев	1
Городищев	1
Валленштерна	2
Валленштерн	1
Яицкий тракт	1
Илецкий город	1
Наумовских-то	1
Дуртя	1
Сакмарские воротам	2
Алеша	5
Яицкий городок	3
Старицы	3
Каспицкое море	1
Аймаян	3
Старицей	4
Яицкой	1
Немецком	1
Харчева	1
Старицу	3
Заноза	1
Чумаковым	1
Бахмуте	1
Зимойвейская станица	1
Курмоярской	1
Пяти-Избянской	1
Умет	1
Фельдмаршалы	1
Бибиков	2
Таковского крестьянин	1
Яицк Перфильев	1
Дуртей	1
Илецкого	1
Мечеть	1
Киргиз-Кайсацкой орда	1
Пугачевым	1
Стратилат сваха	1
Низовскую Занозу	1
Бердинская	2
Парана	1
Таковский	1
Аленка	1
Тихий нарочного	1
Безрылушки	1
Крещенье Михалка	1
Богоявленской	1
Двинские Дворики сошлю	1
Шенкурск	2
Карпухиной	1
Митяя	1
Азгары	1
Бартыкаевой	2
Елизаветинцев...    Князь	1
Свет	1
Величество Твоего	1
Кичуевский	2
Самарой	2
Астраханью	7
Тобольском	1
